timestamps,TP9,AF7,AF8,TP10,marker
1663770802.798,-1000.000,-890.137,785.156,-968.750,0
1663770802.802,-804.688,-1000.000,-968.262,769.531,0
1663770802.806,774.414,461.914,-419.922,-792.480,0
1663770802.810,-967.285,-822.754,-1000.000,-1000.000,0
1663770802.814,-434.570,-139.648,72.754,330.078,0
1663770802.818,-1000.000,-1000.000,-773.926,-801.758,0
1663770802.821,98.633,-125.000,138.672,-54.688,0
1663770802.825,-772.949,-787.109,-1000.000,-1000.000,0
1663770802.829,116.699,221.191,-255.371,-223.145,0
1663770802.833,-1000.000,-1000.000,-805.176,-806.641,0
1663770802.837,-252.930,-269.043,240.723,233.398,0
1663770802.842,-808.105,-805.664,-1000.000,-1000.000,0
1663770802.846,241.699,380.371,-445.312,-269.531,0
1663770802.850,-1000.000,-1000.000,-891.113,-808.594,0
1663770802.854,-467.285,-631.348,618.164,436.523,0
1663770802.858,-900.879,950.684,-978.516,-1000.000,0
1663770802.862,632.324,923.828,-933.105,-677.246,0
1663770802.866,-980.469,-581.543,567.871,910.156,0
1663770802.869,-931.152,-1000.000,-851.074,960.938,0
1663770802.873,585.449,230.957,-207.031,-511.230,0
1663770802.877,-857.422,-785.156,-1000.000,-1000.000,0
1663770802.881,-238.281,-16.602,-71.777,120.117,0
1663770802.885,-1000.000,-1000.000,-781.738,-774.902,0
1663770802.908,-57.129,-237.793,215.332,93.262,0
1663770802.912,-781.738,-809.570,-1000.000,-1000.000,0
1663770802.916,213.867,237.793,-267.578,-250.000,0
1663770802.920,-1000.000,-1000.000,-804.199,-805.176,0
1663770802.924,-269.043,-322.266,326.660,238.770,0
1663770802.928,-803.711,-830.566,-1000.000,-1000.000,0
1663770802.932,341.309,503.418,-574.707,-374.023,0
1663770802.935,-1000.000,-1000.000,-984.375,-853.027,0
1663770802.939,-567.383,-789.551,791.504,561.035,0
1663770802.943,-969.727,790.039,-757.812,-1000.000,0
1663770802.947,770.996,-983.887,-1000.000,-890.137,0
1663770802.951,-797.363,-452.148,306.152,628.418,0
1663770802.948,-1000.000,-1000.000,-800.781,-872.070,0
1663770802.952,353.516,71.289,-69.336,-265.625,0
1663770802.956,-802.734,-775.391,-1000.000,-1000.000,0
1663770802.960,-49.805,131.836,-200.195,-14.160,0
1663770802.964,-1000.000,-1000.000,-802.734,-774.414,0
1663770802.968,-221.680,-254.395,231.445,208.984,0
1663770802.972,-806.152,-805.664,-1000.000,-1000.000,0
1663770802.975,232.422,241.211,-289.062,-264.648,0
1663770802.979,-1000.000,-1000.000,-816.406,-803.223,0
1663770802.983,-269.531,-449.707,450.684,261.719,0
1663770802.987,-809.082,-891.602,-1000.000,-1000.000,0
1663770802.991,437.500,623.535,-714.844,-518.555,0
1663770802.991,-1000.000,-995.117,872.559,-951.172,0
1663770802.995,-654.785,-891.602,968.750,745.605,0
1663770802.999,934.082,621.582,-517.578,-827.148,0
1663770803.003,956.055,-845.703,-1000.000,-1000.000,0
1663770803.007,-511.719,-189.453,145.996,403.809,0
1663770803.011,-1000.000,-1000.000,-776.367,-813.477,0
1663770803.015,125.488,-13.672,66.895,-129.883,0
1663770803.018,-774.902,-769.531,-1000.000,-1000.000,0
1663770803.022,94.238,208.008,-247.070,-125.977,0
1663770803.026,-1000.000,-1000.000,-808.105,-787.109,0
1663770803.030,-250.488,-268.555,240.234,220.703,0
1663770803.034,-805.664,-803.711,-1000.000,-1000.000,0
1663770803.034,238.281,325.195,-401.367,-270.020,0
1663770803.038,-1000.000,-1000.000,-866.211,-807.129,0
1663770803.042,-370.605,-582.031,566.895,406.738,0
1663770803.046,-852.539,-987.305,-1000.000,-1000.000,0
1663770803.050,561.523,794.434,-871.582,-649.414,0
1663770803.054,-1000.000,-773.438,662.109,953.125,0
1663770803.058,-875.488,-1000.000,-895.996,901.367,0
1663770803.061,641.602,364.746,-304.199,-614.258,0
1663770803.065,-863.770,-814.941,-1000.000,-1000.000,0
1663770803.069,-244.629,-121.582,-7.324,213.379,0
1663770803.073,-1000.000,-1000.000,-777.344,-784.668,0
1663770803.077,-15.137,-207.520,187.988,-14.160,0
1663770803.078,-774.414,-808.105,-1000.000,-1000.000,0
1663770803.082,208.496,232.910,-263.184,-237.793,0
1663770803.086,-1000.000,-1000.000,-803.711,-811.523,0
1663770803.090,-264.160,-270.020,284.668,239.746,0
1663770803.094,-803.223,-810.059,-1000.000,-1000.000,0
1663770803.098,250.000,458.496,-516.602,-357.422,0
1663770803.102,-1000.000,-1000.000,-939.453,-844.727,0
1663770803.105,-501.953,-681.152,717.285,536.133,0
1663770803.109,-946.777,919.922,-864.746,-1000.000,0
1663770803.113,750.977,943.359,-1000.000,-804.199,0
1663770803.117,-816.406,-541.016,441.895,775.391,0
1663770803.121,-1000.000,-1000.000,-822.754,-967.773,0
1663770803.126,403.809,138.672,-139.648,-432.129,0
1663770803.130,-813.965,-776.855,-1000.000,-1000.000,0
1663770803.134,-129.883,70.801,-143.555,78.125,0
1663770803.138,-1000.000,-1000.000,-793.457,-772.949,0
1663770803.142,-125.977,-247.070,223.633,146.973,0
1663770803.146,-787.598,-806.641,-1000.000,-1000.000,0
1663770803.150,220.703,239.746,-269.043,-256.836,0
1663770803.153,-1000.000,-1000.000,-806.641,-805.664,0
1663770803.157,-270.996,-381.836,396.484,241.211,0
1663770803.161,-808.105,-855.469,-1000.000,-1000.000,0
1663770803.165,414.062,554.688,-631.836,-467.285,0
1663770803.169,-1000.000,-1000.000,971.191,-900.391,0
1663770803.168,-657.715,-878.906,870.117,632.324,0
1663770803.172,948.730,646.484,-650.879,-980.957,0
1663770803.176,901.855,-883.789,-1000.000,-928.223,0
1663770803.180,-614.746,-294.434,215.332,581.543,0
1663770803.184,-1000.000,-1000.000,-785.645,-849.609,0
1663770803.188,212.891,29.297,13.184,-199.707,0
1663770803.192,-785.156,-772.949,-1000.000,-1000.000,0
1663770803.195,-14.648,161.133,-241.211,-91.797,0
1663770803.199,-1000.000,-1000.000,-808.594,-785.645,0
1663770803.203,-238.281,-258.789,237.793,217.773,0
