type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,none,,-1.0,red,yellow,1627582596.2313151
discordant,left,,0.3751331998500973,green,red,1627582598.2457142
discordant,right,,0.6957759999204427,red,green,1627582600.261426
discordant,down,,0.5542307000141591,yellow,red,1627582602.2733912
discordant,right,,0.5868635999504477,red,yellow,1627582604.2857418
discordant,none,,-1.0,green,red,1627582606.2990139
discordant,down,,0.49875380005687475,yellow,green,1627582608.310102
discordant,none,,-1.0,green,red,1627582610.3247578
discordant,down,,0.7020403000060469,yellow,green,1627582612.3392267
discordant,right,,0.6450700000859797,red,yellow,1627582614.3507252
discordant,down,,0.5821706000715494,yellow,red,1627582616.3642626
