timestamps,TP9,AF7,AF8,TP10
1664548847.106,-9.766,-31.250,-29.785,-11.230,0
1664548847.110,-5.859,-21.484,-22.949,-8.789,0
1664548847.114,-25.391,-18.555,-29.297,-22.949,0
1664548847.118,-38.086,-32.715,-50.293,-37.109,0
1664548847.122,-25.391,-46.875,-165.527,-19.531,0
1664548847.125,-18.555,-36.621,-102.539,-19.531,0
1664548847.129,-25.879,-26.367,64.941,-39.551,0
1664548847.133,-31.250,-35.156,-12.695,-35.156,0
1664548847.137,-29.297,-28.320,-55.176,-36.133,0
1664548847.141,-21.973,-20.508,-20.020,-34.668,0
1664548847.144,-20.508,-22.949,-0.488,-28.320,0
1664548847.148,-23.926,-28.809,-47.363,-28.320,0
1664548847.152,-28.809,-26.855,-58.594,-31.250,0
1664548847.156,-23.926,-21.973,-5.371,-29.297,0
1664548847.160,-20.020,-25.391,-10.254,-25.879,0
1664548847.164,-35.156,-28.809,-69.336,-34.668,0
1664548847.168,-40.039,-29.785,-132.324,-29.785,0
1664548847.171,-35.645,-21.484,-28.809,-36.621,0
1664548847.175,-27.344,-12.207,-10.742,-34.180,0
1664548847.179,-27.832,-9.766,-59.082,-20.020,0
1664548847.183,-37.109,-12.207,-34.180,-35.156,0
1664548847.187,-37.598,-15.137,6.348,-46.387,0
1664548847.189,-29.297,-19.531,-10.742,-34.180,0
1664548847.193,-30.273,-23.926,-84.961,-23.438,0
1664548847.197,-41.992,-21.973,-38.574,-28.809,0
1664548847.201,-33.203,-18.066,14.160,-26.855,0
1664548847.205,-18.555,-15.137,-12.695,-20.996,0
1664548847.209,-18.555,-23.438,-140.137,-10.254,0
1664548847.213,-32.715,-21.484,-122.559,-11.719,0
1664548847.216,-37.598,-11.719,42.480,-21.484,0
1664548847.220,-25.391,-22.461,37.598,-23.438,0
1664548847.224,-25.391,-34.180,-69.824,-24.902,0
1664548847.228,-38.574,-29.297,-23.438,-28.320,0
1664548847.232,-36.133,-17.090,43.945,-32.227,0
1664548847.249,-23.438,-20.508,6.348,-26.855,0
1664548847.253,-21.973,-20.020,-25.391,-19.043,0
1664548847.257,-34.180,-19.043,6.836,-30.273,0
1664548847.261,-41.504,-26.367,11.719,-43.457,0
1664548847.265,-33.203,-25.391,-82.031,-37.598,0
1664548847.269,-30.273,-32.227,-142.090,-28.320,0
1664548847.273,-46.387,-27.832,-54.199,-39.551,0
1664548847.276,-52.246,-25.391,-4.883,-43.457,0
1664548847.280,-37.109,-38.574,-94.238,-27.832,0
1664548847.284,-30.273,-37.109,-136.230,-24.414,0
1664548847.288,-42.969,-30.273,-1.953,-39.062,0
1664548847.292,-54.688,-32.227,46.387,-45.898,0
1664548847.294,-51.270,-33.203,-33.691,-39.062,0
1664548847.298,-38.086,-32.227,-32.227,-31.250,0
1664548847.302,-34.180,-29.785,12.695,-39.062,0
1664548847.306,-41.504,-32.227,-7.812,-47.363,0
1664548847.310,-46.875,-40.527,-81.055,-37.109,0
1664548847.314,-38.574,-46.875,-121.582,-28.809,0
1664548847.318,-34.668,-37.109,-42.480,-35.156,0
1664548847.321,-46.387,-24.902,38.086,-43.945,0
1664548847.325,-48.340,-37.598,-138.672,-29.785,0
1664548847.329,-44.434,-38.574,-131.348,-27.344,0
1664548847.333,-39.551,-29.785,66.895,-51.270,0
1664548847.337,-33.203,-29.785,-10.254,-48.828,0
1664548847.340,-43.457,-26.855,-24.414,-42.969,0
1664548847.344,-40.039,-26.367,-7.324,-37.109,0
1664548847.348,-26.367,-31.738,-3.906,-37.598,0
1664548847.352,-28.809,-37.109,-33.203,-34.180,0
1664548847.356,-35.156,-32.715,-81.543,-16.602,0
1664548847.360,-34.180,-32.227,-88.379,-18.066,0
1664548847.364,-25.879,-28.320,-12.207,-23.926,0
1664548847.367,-30.273,-35.645,-23.438,-30.762,0
1664548847.371,-40.527,-42.969,-122.070,-28.320,0
1664548847.375,-45.898,-28.320,40.527,-41.504,0
1664548847.379,-32.227,-36.621,78.125,-42.969,0
1664548847.383,-22.461,-45.410,-51.270,-28.809,0
1664548847.384,-39.551,-40.039,-38.086,-40.527,0
1664548847.388,-44.922,-41.504,-29.785,-40.039,0
1664548847.392,-28.809,-37.598,-35.645,-29.785,0
1664548847.396,-21.484,-33.691,-43.457,-19.531,0
1664548847.400,-34.668,-40.527,-18.555,-22.461,0
1664548847.404,-42.480,-43.457,-52.734,-46.875,0
1664548847.408,-32.715,-39.551,-16.602,-57.129,0
1664548847.411,-21.973,-47.363,-85.449,-30.762,0
1664548847.415,-25.879,-41.016,-105.957,-22.949,0
1664548847.419,-35.156,-22.461,79.102,-41.504,0
1664548847.423,-26.367,-22.949,0.488,-24.414,0
1664548847.427,-16.113,-24.902,-20.020,-10.254,0
1664548847.429,-20.996,-26.367,39.551,-24.902,0
1664548847.433,-31.738,-31.250,41.992,-32.227,0
1664548847.437,-33.203,-34.180,6.836,-17.578,0
1664548847.441,-20.020,-30.273,-52.246,-8.301,0
1664548847.445,-20.996,-32.227,-39.551,-18.066,0
1664548847.449,-31.738,-34.668,-37.109,-28.809,0
1664548847.453,-30.273,-33.203,-50.781,-35.645,0
1664548847.456,-23.438,-37.109,-114.746,-22.461,0
1664548847.460,-22.461,-34.180,-62.988,-24.414,0
1664548847.464,-34.668,-34.668,30.762,-41.016,0
1664548847.468,-45.898,-39.062,-27.344,-40.527,0
1664548847.472,-39.551,-34.668,-39.551,-37.109,0
1664548847.474,-22.949,-25.879,12.695,-34.180,0
1664548847.478,-20.508,-25.879,-4.883,-33.203,0
1664548847.482,-29.785,-28.320,-48.828,-28.809,0
1664548847.486,-29.297,-20.996,-45.410,-23.438,0
1664548847.490,-18.066,-22.949,-18.555,-19.531,0
1664548847.494,-19.043,-31.738,-43.457,-30.273,0
1664548847.498,-30.762,-37.598,-151.367,-26.855,0
1664548847.501,-39.062,-33.203,-91.797,-27.832,0
1664548847.505,-43.457,-20.508,107.910,-46.387,0
1664548847.509,-24.414,-21.973,51.758,-35.156,0
1664548847.513,-22.461,-19.043,-5.371,-28.320,0
1664548847.517,-42.969,-22.461,29.785,-34.668,0
1664548847.519,-40.527,-21.484,55.664,-29.785,0
1664548847.523,-24.902,-27.344,-13.184,-11.719,0
1664548847.527,-32.715,-33.691,-44.434,-12.695,0
1664548847.531,-50.293,-29.297,19.043,-26.855,0
1664548847.535,-48.828,-29.297,24.902,-35.156,0
1664548847.539,-34.180,-30.762,-58.594,-28.320,0
1664548847.543,-34.180,-30.762,-138.672,-9.766,0
1664548847.546,-46.387,-24.414,-2.930,-31.250,0
1664548847.550,-48.828,-27.832,30.762,-46.387,0
1664548847.554,-35.156,-27.344,-49.316,-28.809,0
1664548847.558,-30.273,-23.926,-5.859,-24.902,0
1664548847.562,-47.852,-27.832,69.336,-40.039,0
1664548847.564,-51.758,-32.227,34.180,-33.203,0
1664548847.568,-28.320,-26.855,-47.852,-9.766,0
1664548847.572,-19.043,-23.926,-30.762,-12.207,0
1664548847.576,-35.156,-28.320,4.883,-33.203,0
1664548847.580,-40.039,-23.438,-13.672,-32.227,0
1664548847.584,-28.809,-32.715,-124.023,-6.836,0
1664548847.588,-26.855,-40.527,-95.215,-16.602,0
1664548847.591,-32.227,-32.227,30.762,-44.922,0
1664548847.595,-35.156,-31.738,-10.742,-41.992,0
1664548847.599,-30.273,-23.926,-83.984,-20.996,0
1664548847.603,-23.926,-19.531,-42.480,-16.113,0
1664548847.607,-25.879,-29.297,-2.441,-31.250,0
1664548847.624,-40.527,-31.738,-22.949,-37.598,0
1664548847.628,-36.133,-24.414,-53.223,-28.320,0
1664548847.632,-24.414,-23.438,-40.039,-22.461,0
1664548847.636,-31.250,-33.203,2.441,-30.762,0
1664548847.640,-36.621,-36.621,-17.090,-34.180,0
1664548847.644,-25.391,-37.598,-90.332,-15.137,0
1664548847.648,-23.438,-32.715,-2.930,-17.090,0
1664548847.651,-16.113,-23.926,31.738,-22.949,0
1664548847.655,-14.160,-29.785,-110.352,-13.672,0
1664548847.659,-26.367,-33.203,-113.770,-20.020,0
1664548847.663,-24.414,-23.926,18.555,-37.109,0
1664548847.667,-15.625,-22.949,28.809,-40.039,0
1664548847.669,-15.137,-26.367,-84.473,-28.320,0
1664548847.673,-27.344,-27.344,-104.004,-27.832,0
1664548847.677,-31.250,-20.996,6.836,-34.180,0
1664548847.681,-9.766,-16.113,-10.742,-17.090,0
1664548847.685,-7.812,-21.484,-71.777,-6.348,0
1664548847.689,-20.996,-25.879,-91.309,-13.672,0
1664548847.693,-20.996,-18.555,-41.992,-24.902,0
1664548847.696,-17.090,-18.066,28.320,-24.414,0
1664548847.700,-10.742,-33.203,-147.949,-5.371,0
1664548847.704,-22.949,-28.320,-158.203,-16.113,0
1664548847.708,-39.062,-17.090,35.645,-41.992,0
1664548847.712,-25.879,-21.484,-18.066,-35.645,0
1664548847.714,-15.625,-25.879,-53.223,-32.715,0
1664548847.718,-22.461,-23.926,-15.625,-37.598,0
1664548847.722,-27.344,-16.602,-5.859,-37.598,0
1664548847.726,-23.926,-23.926,-66.406,-31.738,0
1664548847.730,-12.207,-31.250,-85.449,-21.973,0
1664548847.734,-18.555,-35.156,-53.223,-22.949,0
1664548847.738,-33.691,-35.156,-32.715,-26.367,0
1664548847.741,-27.344,-28.320,-59.570,-17.578,0
1664548847.745,-20.508,-36.621,-139.160,-4.395,0
1664548847.749,-27.344,-33.691,2.930,-18.066,0
1664548847.753,-29.785,-25.879,64.453,-28.809,0
1664548847.757,-30.273,-32.715,-68.848,-24.902,0
1664548847.759,-19.043,-32.715,-67.871,-25.879,0
1664548847.763,-12.207,-23.438,23.926,-30.273,0
1664548847.767,-24.414,-25.879,-32.227,-31.250,0
1664548847.771,-26.855,-28.320,-106.934,-22.949,0
1664548847.775,-25.391,-28.320,-87.891,-29.785,0
1664548847.779,-20.996,-20.996,-71.777,-38.086,0
1664548847.783,-24.902,-19.531,-50.781,-41.992,0
1664548847.786,-33.203,-36.133,-166.992,-29.785,0
1664548847.790,-38.574,-34.668,-158.691,-28.320,0
1664548847.794,-32.715,-21.973,13.184,-32.715,0
1664548847.798,-22.949,-28.809,-41.016,-24.414,0
1664548847.802,-29.785,-37.598,-161.621,-18.066,0
1664548847.820,-38.086,-29.297,-90.820,-20.020,0
1664548847.824,-31.738,-23.438,18.066,-31.250,0
1664548847.828,-30.273,-32.227,-52.246,-40.039,0
1664548847.832,-46.387,-33.203,-83.984,-49.805,0
1664548847.836,-49.805,-26.367,-45.898,-51.758,0
1664548847.840,-41.504,-31.250,-67.383,-43.457,0
1664548847.844,-39.062,-28.320,-108.398,-30.762,0
1664548847.847,-37.109,-23.926,-146.484,-15.137,0
1664548847.851,-49.316,-25.391,-23.438,-27.344,0
1664548847.855,-55.664,-32.715,14.648,-42.969,0
1664548847.859,-45.410,-34.668,-52.246,-37.598,0
1664548847.863,-42.480,-32.227,-12.695,-36.621,0
1664548847.850,-45.898,-27.344,36.621,-40.527,0
1664548847.854,-44.922,-23.438,12.207,-40.039,0
1664548847.858,-31.250,-27.832,-50.293,-29.785,0
1664548847.862,-32.715,-30.273,-31.250,-37.109,0
1664548847.866,-43.945,-33.203,-36.621,-53.711,0
1664548847.870,-38.574,-31.250,-72.754,-55.664,0
1664548847.874,-30.762,-33.691,-150.391,-40.039,0
1664548847.877,-34.180,-38.574,-106.934,-36.133,0
1664548847.881,-46.875,-31.738,92.773,-53.711,0
1664548847.885,-49.805,-33.691,33.691,-53.223,0
1664548847.889,-36.133,-34.668,-57.129,-41.992,0
1664548847.893,-23.438,-25.879,-7.324,-29.785,0
1664548847.894,-30.762,-23.438,30.762,-30.762,0
1664548847.898,-44.922,-29.785,-35.156,-36.621,0
1664548847.902,-39.551,-34.668,-95.215,-33.203,0
1664548847.906,-33.691,-21.484,-4.395,-36.133,0
1664548847.910,-33.691,-14.160,46.387,-26.855,0
1664548847.914,-34.668,-29.297,-74.219,-14.160,0
1664548847.918,-38.574,-37.109,-158.203,-14.648,0
1664548847.921,-33.203,-23.926,-34.180,-24.414,0
1664548847.925,-28.320,-26.855,-10.742,-35.645,0
1664548847.929,-39.551,-29.785,-60.059,-37.109,0
1664548847.933,-43.945,-20.996,-22.949,-37.109,0
1664548847.937,-30.762,-17.578,31.250,-35.156,0
1664548847.939,-21.973,-21.973,-12.207,-25.391,0
1664548847.943,-27.832,-23.438,-65.430,-27.344,0
1664548847.947,-39.551,-23.438,-2.930,-42.480,0
1664548847.951,-31.250,-22.949,50.293,-41.992,0
1664548847.955,-14.648,-19.043,9.277,-30.762,0
1664548847.959,-22.461,-24.902,-71.289,-21.484,0
1664548847.963,-36.621,-25.879,-42.969,-22.461,0
1664548847.966,-33.691,-18.066,38.086,-21.484,0
1664548847.970,-26.367,-21.973,44.434,-20.996,0
1664548847.974,-20.508,-32.227,-117.676,-22.461,0
1664548847.978,-36.621,-28.809,-99.609,-36.133,0
1664548847.982,-47.852,-23.438,51.270,-54.688,0
1664548847.999,-34.180,-27.832,-14.648,-38.574,0
1664548848.003,-28.809,-31.250,-53.711,-20.508,0
1664548848.007,-38.086,-29.785,-27.832,-26.855,0
1664548848.011,-50.293,-34.180,-37.598,-40.527,0
1664548848.015,-41.992,-39.062,-46.875,-35.645,0
1664548848.019,-20.508,-35.156,-146.973,-17.090,0
1664548848.023,-28.320,-25.391,-87.891,-14.160,0
1664548848.026,-47.363,-27.832,41.992,-20.996,0
1664548848.030,-41.016,-45.410,-74.707,-36.621,0
1664548848.034,-27.832,-39.062,-102.051,-35.156,0
1664548848.038,-31.250,-27.344,43.945,-36.621,0
1664548848.042,-38.574,-33.691,26.367,-47.852,0
1664548848.044,-38.086,-37.109,-57.617,-38.574,0
1664548848.048,-28.320,-33.691,-51.270,-28.320,0
1664548848.052,-23.926,-29.785,-15.137,-33.203,0
1664548848.056,-30.762,-25.879,-39.551,-33.691,0
1664548848.060,-29.297,-27.344,-106.934,-22.461,0
1664548848.064,-16.602,-24.902,-103.027,-10.742,0
1664548848.068,-16.602,-22.461,-46.875,-17.090,0
1664548848.071,-35.156,-27.832,-16.113,-30.762,0
1664548848.075,-38.574,-35.645,-151.367,-11.719,0
1664548848.079,-26.855,-32.227,-139.648,-2.930,0
1664548848.083,-24.902,-21.973,18.066,-24.902,0
1664548848.087,-23.926,-24.902,-56.641,-26.367,0
1664548848.089,-33.691,-27.344,-68.848,-33.203,0
1664548848.093,-32.715,-29.785,-56.641,-35.156,0
1664548848.097,-20.020,-25.391,-65.430,-22.461,0
1664548848.101,-22.949,-25.879,-65.430,-19.531,0
1664548848.105,-35.645,-36.133,-90.820,-28.320,0
1664548848.109,-33.203,-33.203,-88.379,-24.414,0
1664548848.113,-23.926,-22.461,-19.043,-13.184,0
1664548848.116,-22.461,-30.273,-73.730,-14.648,0
1664548848.120,-36.133,-44.434,-189.941,-23.926,0
1664548848.124,-55.176,-31.738,-42.969,-44.434,0
1664548848.128,-47.363,-24.902,59.082,-54.688,0
1664548848.132,-30.762,-32.227,-44.922,-38.574,0
1664548848.134,-34.668,-26.367,-55.176,-34.668,0
1664548848.138,-37.598,-20.996,15.137,-44.434,0
1664548848.142,-25.879,-20.996,8.789,-41.992,0
1664548848.146,-20.508,-29.297,-13.184,-40.039,0
1664548848.150,-33.691,-36.133,-43.945,-47.363,0
1664548848.154,-36.621,-34.180,-84.473,-42.480,0
1664548848.158,-28.320,-29.297,-58.594,-23.438,0
1664548848.161,-24.902,-37.109,-161.621,-6.836,0
1664548848.165,-37.598,-35.645,-137.695,-23.438,0
1664548848.169,-58.594,-30.273,32.227,-60.547,0
1664548848.173,-55.664,-36.133,-31.250,-58.594,0
1664548848.177,-37.109,-26.367,-30.273,-35.645,0
1664548848.179,-32.715,-23.438,4.395,-34.180,0
1664548848.183,-44.434,-30.273,-9.766,-41.504,0
1664548848.187,-46.387,-27.832,-58.594,-31.250,0
1664548848.191,-34.180,-22.461,-52.246,-22.949,0
1664548848.195,-25.879,-19.531,-7.812,-19.043,0
1664548848.199,-28.320,-18.555,-42.480,-20.508,0
1664548848.203,-40.039,-30.762,-73.730,-29.785,0
1664548848.206,-38.574,-34.668,-79.590,-30.273,0
1664548848.210,-32.715,-25.879,-44.922,-24.902,0
1664548848.214,-37.598,-22.461,-13.184,-33.691,0
1664548848.218,-41.016,-27.832,-75.195,-38.086,0
1664548848.222,-31.250,-25.879,-136.719,-20.508,0
1664548848.224,-17.090,-15.137,-41.992,-21.973,0
1664548848.228,-19.531,-26.367,-22.461,-33.691,0
1664548848.232,-34.180,-36.133,-71.777,-34.668,0
1664548848.236,-39.551,-32.227,-44.922,-33.203,0
1664548848.240,-31.250,-27.344,-36.621,-29.297,0
1664548848.244,-24.902,-25.391,-81.543,-13.184,0
1664548848.248,-30.762,-33.203,-178.223,-1.953,0
1664548848.251,-37.109,-38.086,-141.602,-15.137,0
1664548848.255,-32.715,-24.902,72.754,-29.785,0
1664548848.259,-27.344,-25.391,49.805,-21.973,0
1664548848.263,-34.180,-33.691,-1.953,-25.391,0
1664548848.267,-47.363,-35.645,20.996,-42.480,0
1664548848.269,-40.527,-27.832,36.621,-39.062,0
1664548848.273,-22.461,-27.344,-22.461,-26.855,0
1664548848.277,-25.391,-32.227,-81.543,-26.855,0
1664548848.281,-33.203,-22.949,-6.836,-32.715,0
1664548848.285,-32.715,-19.531,45.898,-39.062,0
1664548848.289,-28.320,-30.273,-43.945,-38.086,0
1664548848.293,-35.156,-34.668,-63.965,-37.109,0
1664548848.296,-41.992,-21.973,43.457,-40.527,0
1664548848.300,-38.086,-18.555,15.625,-41.504,0
1664548848.304,-32.715,-33.691,-86.914,-30.273,0
1664548848.308,-28.320,-38.086,-56.641,-19.531,0
1664548848.312,-37.109,-26.855,47.852,-38.086,0
1664548848.314,-48.340,-28.320,45.410,-48.340,0
1664548848.318,-41.504,-33.691,29.785,-38.086,0
1664548848.322,-27.344,-25.391,12.695,-30.762,0
1664548848.326,-30.273,-21.973,20.996,-25.391,0
1664548848.330,-41.992,-29.785,16.602,-29.785,0
1664548848.334,-37.109,-34.180,-88.867,-26.367,0
1664548848.338,-20.996,-33.691,-89.355,-19.531,0
1664548848.341,-22.461,-26.855,36.621,-39.551,0
1664548848.345,-33.203,-26.367,27.832,-43.457,0
1664548848.349,-36.621,-33.691,-88.867,-25.879,0
1664548848.353,-35.156,-33.203,-18.555,-27.832,0
1664548848.357,-35.156,-30.273,84.961,-36.133,0
1664548848.374,-39.551,-28.320,2.441,-34.180,0
1664548848.378,-39.062,-22.949,-37.109,-31.250,0
1664548848.382,-35.156,-28.320,-21.484,-30.273,0
1664548848.386,-30.762,-30.762,-12.695,-30.762,0
1664548848.390,-35.156,-25.879,-56.152,-33.203,0
1664548848.394,-42.969,-29.297,-118.164,-37.598,0
1664548848.398,-33.203,-20.996,-33.203,-42.480,0
1664548848.401,-17.090,-13.184,1.953,-32.227,0
1664548848.405,-17.090,-23.438,-91.797,-18.555,0
1664548848.409,-22.949,-24.902,-117.676,-11.230,0
1664548848.413,-24.902,-14.160,32.227,-23.438,0
1664548848.417,-27.832,-23.926,80.566,-37.598,0
1664548848.419,-32.227,-34.180,-28.320,-33.691,0
1664548848.423,-39.062,-31.250,-50.293,-31.738,0
1664548848.427,-41.016,-29.297,15.625,-34.180,0
1664548848.431,-30.273,-30.273,4.395,-23.438,0
1664548848.435,-16.602,-25.879,-52.734,-8.301,0
1664548848.439,-23.438,-22.949,-74.707,-8.301,0
1664548848.443,-38.086,-33.691,-57.617,-29.297,0
1664548848.446,-29.297,-34.180,28.320,-40.039,0
1664548848.450,-9.277,-28.809,-93.750,-10.742,0
1664548848.454,-28.320,-32.715,-143.066,-14.160,0
1664548848.458,-53.711,-28.809,43.945,-41.016,0
1664548848.462,-41.992,-33.691,-2.441,-35.156,0
1664548848.464,-27.832,-40.527,-41.016,-29.785,0
1664548848.468,-31.738,-29.297,-1.465,-32.715,0
1664548848.472,-42.480,-21.973,-5.859,-36.133,0
1664548848.476,-34.668,-30.762,-61.523,-25.391,0
1664548848.480,-18.555,-35.156,-104.980,-13.672,0
1664548848.484,-24.902,-40.527,-83.984,-27.344,0
1664548848.488,-39.551,-36.621,-34.668,-48.828,0
1664548848.491,-41.016,-35.156,-59.082,-52.246,0
1664548848.495,-28.320,-34.668,-145.996,-28.320,0
1664548848.499,-32.715,-18.555,-12.207,-26.855,0
1664548848.503,-45.898,-21.973,48.340,-41.992,0
1664548848.507,-38.574,-29.297,-66.895,-33.691,0
1664548848.509,-24.414,-22.461,-103.027,-22.461,0
1664548848.513,-21.484,-17.090,-24.414,-18.066,0
1664548848.517,-21.484,-23.438,-22.461,-14.648,0
1664548848.521,-26.855,-27.832,-118.164,-14.648,0
1664548848.525,-37.109,-28.320,-89.844,-22.949,0
1664548848.529,-33.691,-25.879,-77.148,-25.391,0
1664548848.533,-33.691,-21.973,-19.531,-30.762,0
1664548848.536,-33.691,-29.785,-88.867,-23.926,0
1664548848.540,-33.203,-33.203,-133.789,-20.996,0
1664548848.544,-37.598,-27.832,52.734,-41.016,0
1664548848.548,-40.039,-34.668,5.371,-39.551,0
1664548848.552,-42.969,-34.180,-55.176,-32.227,0
1664548848.555,-43.457,-27.832,-30.762,-32.715,0
1664548848.559,-31.738,-24.414,-27.832,-25.879,0
1664548848.563,-21.973,-24.414,-74.219,-13.184,0
1664548848.567,-35.645,-22.949,-51.758,-20.020,0
1664548848.571,-48.828,-20.508,23.926,-38.574,0
1664548848.575,-29.297,-18.555,-25.391,-35.645,0
1664548848.579,-18.066,-24.902,-83.008,-29.785,0
1664548848.582,-32.227,-35.645,-108.398,-24.414,0
1664548848.586,-39.062,-26.367,-53.223,-28.320,0
1664548848.590,-32.227,-24.414,20.508,-33.203,0
1664548848.594,-25.391,-28.809,-3.906,-31.738,0
1664548848.598,-25.391,-24.902,-15.625,-23.926,0
1664548848.599,-41.992,-21.484,40.039,-30.273,0
1664548848.603,-46.387,-21.484,13.672,-30.762,0
1664548848.607,-32.227,-27.832,-26.855,-12.207,0
1664548848.611,-32.227,-33.691,6.348,-17.578,0
1664548848.615,-36.621,-27.344,3.906,-25.391,0
1664548848.619,-33.691,-23.438,-37.598,-19.531,0
1664548848.623,-22.461,-36.133,-125.000,-4.883,0
1664548848.626,-28.320,-34.668,-56.152,-16.602,0
1664548848.630,-42.969,-18.555,115.723,-42.480,0
1664548848.634,-41.016,-23.438,54.688,-32.227,0
1664548848.638,-37.598,-29.297,29.297,-26.855,0
1664548848.642,-22.461,-21.484,41.016,-22.949,0
1664548848.644,-15.625,-12.695,65.430,-23.438,0
1664548848.648,-28.320,-17.578,19.043,-29.785,0
1664548848.652,-34.668,-27.344,4.395,-28.809,0
1664548848.656,-30.273,-23.926,86.914,-23.926,0
1664548848.660,-27.344,-12.695,67.383,-26.367,0
1664548848.664,-37.109,-18.066,-41.016,-38.086,0
1664548848.668,-44.922,-30.273,-91.797,-42.480,0
1664548848.671,-34.180,-18.066,17.578,-42.480,0
1664548848.675,-23.926,-13.184,79.102,-39.062,0
1664548848.679,-33.691,-24.902,16.113,-41.504,0
1664548848.683,-38.086,-22.461,5.371,-44.922,0
1664548848.687,-27.344,-18.066,59.570,-39.062,0
1664548848.689,-24.902,-26.855,83.984,-33.691,0
1664548848.693,-37.598,-36.133,21.484,-30.762,0
1664548848.697,-44.922,-29.297,0.977,-28.320,0
1664548848.701,-37.109,-29.785,7.324,-29.785,0
1664548848.705,-28.809,-34.668,-25.391,-31.738,0
1664548848.709,-36.621,-37.598,-144.043,-25.391,0
1664548848.713,-46.387,-30.273,-98.633,-28.320,0
1664548848.716,-41.504,-21.973,63.965,-33.691,0
1664548848.720,-27.344,-27.832,-21.973,-28.809,0
1664548848.724,-27.344,-34.180,-141.602,-23.438,0
1664548848.728,-39.062,-27.344,-44.434,-28.320,0
1664548848.732,-39.551,-19.531,32.227,-36.621,0
1664548848.749,-29.785,-26.367,-43.457,-31.250,0
1664548848.753,-30.762,-32.715,-57.617,-26.855,0
1664548848.757,-37.109,-32.715,-23.926,-24.414,0
1664548848.761,-36.133,-32.715,-29.785,-33.691,0
1664548848.765,-24.414,-27.344,-62.988,-33.203,0
1664548848.769,-17.090,-29.785,-101.562,-20.508,0
1664548848.773,-34.180,-30.762,-32.715,-34.668,0
1664548848.776,-48.340,-28.320,38.574,-52.734,0
1664548848.780,-35.156,-37.598,-57.617,-40.039,0
1664548848.784,-26.855,-37.598,-78.125,-26.855,0
1664548848.788,-33.203,-20.996,41.504,-37.109,0
1664548848.792,-28.809,-23.926,-21.484,-30.762,0
1664548848.795,-29.297,-34.180,-71.289,-27.344,0
1664548848.799,-31.250,-38.086,-33.203,-37.598,0
1664548848.803,-30.762,-34.668,3.906,-39.062,0
1664548848.807,-40.039,-29.297,-5.859,-42.480,0
1664548848.811,-38.574,-29.297,-78.125,-41.016,0
1664548848.815,-28.809,-27.832,-87.891,-33.203,0
1664548848.819,-25.879,-25.391,-39.551,-29.297,0
1664548848.822,-39.062,-31.738,19.043,-47.363,0
1664548848.826,-39.551,-46.387,-131.348,-40.527,0
1664548848.830,-24.902,-33.691,-102.539,-22.461,0
1664548848.834,-23.926,-18.066,102.539,-31.250,0
1664548848.838,-24.414,-26.855,14.648,-26.855,0
1664548848.841,-27.832,-26.855,-41.016,-19.531,0
1664548848.845,-30.273,-28.809,-46.387,-17.090,0
1664548848.849,-24.902,-36.621,-58.105,-21.484,0
1664548848.853,-26.855,-36.133,-35.645,-37.109,0
1664548848.857,-44.434,-36.133,-47.363,-40.527,0
1664548848.861,-46.387,-39.062,-66.895,-30.273,0
1664548848.865,-26.855,-35.156,-66.895,-14.160,0
1664548848.868,-18.555,-20.508,-49.805,-1.953,0
1664548848.872,-31.738,-25.879,-141.113,-7.324,0
1664548848.876,-47.852,-25.879,-23.438,-37.109,0
1664548848.880,-43.945,-27.832,85.938,-40.527,0
1664548848.884,-28.320,-35.645,-50.781,-19.043,0
1664548848.884,-31.738,-33.203,-70.312,-21.484,0
1664548848.888,-43.945,-31.738,-18.066,-37.109,0
1664548848.892,-31.250,-33.203,-40.039,-26.855,0
1664548848.896,-13.184,-33.691,-116.211,-5.859,0
1664548848.900,-20.996,-35.156,-127.441,-19.531,0
1664548848.904,-31.250,-40.039,-68.359,-35.645,0
1664548848.908,-28.809,-33.203,-33.691,-41.016,0
1664548848.911,-15.625,-32.227,-128.906,-29.785,0
1664548848.915,-14.648,-26.367,-146.484,-13.672,0
1664548848.919,-37.598,-18.555,53.223,-34.668,0
1664548848.923,-43.457,-30.762,14.160,-41.992,0
1664548848.927,-32.227,-34.180,-43.945,-37.109,0
1664548848.945,-27.832,-29.297,-7.812,-39.062,0
1664548848.949,-34.668,-30.273,-42.969,-36.621,0
1664548848.953,-32.715,-32.715,-83.008,-28.809,0
1664548848.957,-27.344,-31.250,-55.176,-32.715,0
1664548848.961,-31.250,-31.738,-30.273,-42.969,0
1664548848.965,-35.645,-37.109,-67.871,-43.457,0
1664548848.969,-37.598,-37.109,-110.352,-37.109,0
1664548848.972,-31.250,-28.809,-131.836,-21.484,0
1664548848.976,-30.762,-22.949,-47.363,-30.273,0
1664548848.980,-42.969,-30.273,20.508,-44.434,0
1664548848.984,-42.480,-37.109,-51.270,-32.227,0
1664548848.988,-40.039,-40.527,-62.500,-33.691,0
1664548848.975,-42.480,-35.645,23.438,-43.945,0
1664548848.979,-44.922,-31.738,10.742,-45.898,0
1664548848.983,-48.340,-32.715,-31.738,-48.828,0
1664548848.987,-47.363,-33.691,-35.645,-51.270,0
1664548848.991,-34.180,-32.227,-17.578,-44.434,0
1664548848.995,-20.508,-23.438,-26.367,-34.180,0
1664548848.999,-24.902,-28.320,-146.484,-15.625,0
1664548849.002,-33.203,-33.691,-107.422,-8.789,0
