timestamps,TP9,AF7,AF8,TP10
1664462283.352,-9.766,-38.574,8.301,6.348,0
1664462283.356,-10.742,-34.180,11.719,-5.859,0
1664462283.360,-21.973,-41.016,7.324,-25.391,0
1664462283.364,-25.391,-41.016,0.488,-25.391,0
1664462283.365,-20.020,-33.691,0.977,-12.207,0
1664462283.369,-12.207,-34.668,12.207,-12.207,0
1664462283.373,-24.902,-35.156,10.254,-14.160,0
1664462283.377,-37.598,-35.645,5.859,-18.555,0
1664462283.381,-28.809,-36.621,11.719,-14.648,0
1664462283.385,-23.926,-35.156,8.789,-8.789,0
1664462283.389,-39.551,-34.668,8.789,-16.602,0
1664462283.392,-41.992,-34.180,4.883,-10.742,0
1664462283.396,-37.109,-33.691,3.418,-10.742,0
1664462283.400,-18.555,-31.250,6.348,-17.090,0
1664462283.404,-21.484,-28.809,6.348,-22.461,0
1664462283.408,-30.762,-30.762,4.883,-30.273,0
1664462283.410,-27.344,-38.086,6.348,-29.297,0
1664462283.414,-20.508,-39.551,7.812,-16.113,0
1664462283.418,-17.578,-30.762,9.277,-11.719,0
1664462283.422,-18.066,-27.832,11.230,-29.297,0
1664462283.426,-30.273,-29.297,15.137,-29.785,0
1664462283.430,-36.133,-29.297,18.066,-15.137,0
1664462283.434,-32.227,-29.785,16.113,-12.207,0
1664462283.437,-38.574,-31.738,17.090,-13.672,0
1664462283.441,-37.598,-33.691,21.484,-23.438,0
1664462283.445,-21.484,-29.297,19.043,-17.090,0
1664462283.449,-13.184,-27.344,13.672,-5.859,0
1664462283.453,-26.855,-26.367,16.602,-13.672,0
1664462283.456,-24.902,-23.926,18.555,-21.484,0
1664462283.460,-21.484,-27.344,12.207,-19.531,0
1664462283.464,-12.695,-26.367,15.137,-5.371,0
1664462283.468,-27.832,-21.484,21.973,-8.301,0
1664462283.472,-36.621,-21.973,21.484,-12.695,0
1664462283.476,-27.344,-23.926,18.066,-11.719,0
1664462283.480,-29.297,-23.438,12.695,-11.719,0
1664462283.483,-31.738,-23.438,14.160,-25.879,0
1664462283.487,-35.156,-30.273,19.531,-38.574,0
1664462283.491,-34.180,-30.762,17.578,-24.902,0
1664462283.495,-29.297,-24.902,16.113,-19.043,0
1664462283.499,-25.879,-24.902,20.020,-26.367,0
1664462283.500,-31.250,-25.879,17.578,-21.484,0
1664462283.504,-37.109,-32.715,15.137,-21.484,0
1664462283.508,-37.598,-27.832,14.648,-30.762,0
1664462283.512,-20.508,-20.508,11.230,-15.137,0
1664462283.516,-18.555,-29.785,11.230,-12.207,0
1664462283.520,-25.879,-27.344,14.160,-9.277,0
1664462283.524,-22.949,-22.949,14.648,-3.906,0
1664462283.527,-16.113,-26.367,15.625,-15.625,0
1664462283.531,-19.043,-22.461,16.113,-16.113,0
1664462283.535,-15.625,-16.602,20.508,-14.648,0
1664462283.539,-12.695,-18.066,20.020,-18.555,0
1664462283.543,-3.418,-18.555,19.043,-11.230,0
1664462283.560,-9.277,-23.926,10.742,-12.207,0
1664462283.564,-20.996,-28.320,11.719,-21.484,0
1664462283.568,-13.672,-26.855,21.484,-19.043,0
1664462283.572,-9.766,-27.832,20.508,-4.395,0
1664462283.576,-5.859,-28.320,18.555,3.418,0
1664462283.580,-25.391,-26.367,17.090,-7.324,0
1664462283.584,-37.109,-23.926,17.090,-19.531,0
1664462283.587,-21.484,-26.367,21.973,-15.625,0
1664462283.591,-11.719,-23.438,18.555,-3.906,0
1664462283.595,-29.785,-22.949,9.277,-8.301,0
1664462283.599,-34.180,-29.785,8.789,-20.996,0
1664462283.603,-27.832,-28.320,15.137,-19.043,0
1664462283.621,-21.973,-25.879,17.090,-3.418,0
1664462283.625,-24.414,-27.832,19.043,-10.254,0
1664462283.629,-32.715,-24.414,14.648,-26.367,0
1664462283.633,-35.156,-22.461,11.230,-24.902,0
1664462283.637,-23.926,-29.297,10.742,-20.020,0
1664462283.641,-26.855,-33.203,8.789,-15.137,0
1664462283.645,-26.855,-29.297,12.695,-10.742,0
1664462283.648,-22.461,-27.832,11.719,-18.066,0
1664462283.652,-21.973,-27.832,7.324,-3.418,0
1664462283.656,-11.719,-27.832,16.113,7.812,0
1664462283.660,-21.484,-28.809,19.531,-15.137,0
1664462283.664,-32.715,-35.645,7.812,-23.926,0
1664462283.650,-32.227,-41.992,5.371,-20.508,0
1664462283.654,-19.531,-39.551,6.836,-11.230,0
1664462283.658,-21.973,-38.574,10.254,-11.719,0
1664462283.662,-31.250,-45.898,9.766,-22.461,0
1664462283.666,-38.086,-44.922,7.324,-29.785,0
1664462283.670,-35.156,-40.527,5.371,-27.344,0
1664462283.674,-40.527,-42.969,3.906,-32.227,0
1664462283.677,-49.805,-41.992,-4.883,-33.691,0
1664462283.681,-49.316,-39.062,-6.836,-34.668,0
1664462283.685,-46.875,-34.180,5.371,-33.203,0
1664462283.689,-37.109,-31.250,11.230,-25.879,0
1664462283.693,-34.668,-33.691,4.395,-28.320,0
1664462283.696,-39.062,-37.109,-2.441,-22.461,0
1664462283.700,-36.621,-38.086,1.465,-26.367,0
1664462283.704,-29.785,-33.203,2.441,-28.320,0
1664462283.708,-40.527,-38.574,0.000,-40.039,0
1664462283.712,-45.410,-40.039,1.465,-50.293,0
1664462283.716,-38.086,-29.785,6.348,-36.621,0
1664462283.720,-29.297,-34.180,11.230,-37.598,0
1664462283.723,-44.922,-41.504,9.766,-38.086,0
1664462283.727,-52.246,-38.574,11.719,-37.109,0
1664462283.731,-36.133,-35.156,18.066,-44.434,0
1664462283.735,-21.973,-34.180,20.508,-30.273,0
1664462283.739,-27.344,-31.250,25.391,-27.344,0
1664462283.740,-34.180,-31.738,26.367,-33.203,0
1664462283.744,-34.180,-34.668,22.949,-33.691,0
1664462283.748,-28.320,-32.715,21.973,-24.902,0
1664462283.752,-20.996,-31.738,25.879,-20.996,0
1664462283.756,-31.738,-32.227,27.344,-27.344,0
1664462283.760,-30.762,-33.203,26.855,-21.973,0
1664462283.764,-27.832,-35.645,28.320,-13.184,0
1664462283.767,-35.156,-36.133,25.879,-8.301,0
1664462283.771,-44.434,-33.691,27.832,-22.461,0
1664462283.775,-40.527,-33.203,35.645,-30.762,0
1664462283.779,-38.574,-33.203,33.203,-30.762,0
1664462283.783,-33.691,-36.621,32.227,-24.902,0
1664462283.786,-35.645,-34.180,31.738,-33.203,0
1664462283.790,-38.574,-29.297,30.762,-39.062,0
1664462283.794,-41.504,-32.227,33.691,-30.273,0
1664462283.798,-39.551,-38.086,34.180,-20.996,0
1664462283.802,-29.297,-40.039,32.715,-25.391,0
1664462283.806,-30.762,-34.668,31.250,-33.203,0
1664462283.810,-35.645,-35.645,28.809,-22.949,0
1664462283.813,-26.855,-36.133,29.297,-10.742,0
1664462283.817,-22.461,-30.762,37.598,-16.602,0
1664462283.821,-33.203,-31.250,35.156,-26.367,0
1664462283.825,-36.621,-33.203,30.273,-27.832,0
1664462283.829,-32.715,-31.738,28.320,-20.508,0
1664462283.830,-10.742,-27.344,36.133,-10.742,0
1664462283.834,-14.648,-31.738,33.203,-13.184,0
1664462283.838,-21.484,-35.156,28.320,-20.996,0
1664462283.842,-14.648,-29.785,29.785,-18.066,0
1664462283.846,-6.348,-28.809,26.855,-3.418,0
1664462283.850,-10.254,-27.344,23.926,-1.465,0
1664462283.854,-34.668,-26.367,24.902,-2.930,0
1664462283.857,-37.598,-31.738,25.391,-12.207,0
1664462283.861,-22.949,-28.320,28.320,-15.625,0
1664462283.865,-31.738,-21.973,26.367,-16.602,0
1664462283.869,-35.156,-31.738,18.066,-35.156,0
1664462283.873,-45.898,-36.621,16.113,-46.387,0
1664462283.875,-51.758,-34.180,9.766,-42.969,0
1664462283.879,-36.621,-35.645,8.789,-36.621,0
1664462283.883,-37.598,-36.133,14.648,-42.969,0
1664462283.887,-33.691,-35.645,18.555,-43.457,0
1664462283.891,-26.367,-30.762,15.137,-37.109,0
1664462283.895,-30.273,-30.762,10.742,-20.020,0
1664462283.899,-42.480,-39.062,18.555,-25.879,0
1664462283.902,-48.828,-38.574,21.973,-36.621,0
1664462283.906,-48.340,-33.691,20.020,-35.645,0
1664462283.910,-26.367,-37.109,18.066,-19.043,0
1664462283.914,-26.367,-37.598,18.555,-14.648,0
1664462283.918,-40.039,-35.156,20.508,-31.250,0
1664462283.936,-34.668,-36.133,18.555,-22.461,0
1664462283.940,-15.137,-32.715,21.973,-4.395,0
1664462283.944,-10.742,-35.156,20.020,-1.465,0
1664462283.948,-20.508,-36.133,18.066,-12.207,0
1664462283.952,-25.879,-32.715,19.043,-13.672,0
1664462283.956,-30.762,-33.691,15.625,-1.465,0
1664462283.960,-20.508,-33.203,17.578,-3.418,0
1664462283.963,-22.461,-31.738,21.973,-9.766,0
1664462283.967,-21.973,-30.762,18.555,-6.348,0
1664462283.971,-19.531,-30.273,18.555,-8.301,0
1664462283.975,-20.508,-26.855,18.555,-9.277,0
1664462283.979,-33.203,-30.273,12.695,-21.484,0
1664462283.981,-41.992,-33.691,12.695,-23.926,0
1664462283.985,-38.574,-32.715,17.578,-22.461,0
1664462283.989,-28.809,-29.785,22.949,-18.066,0
1664462283.993,-29.297,-27.344,25.391,-16.602,0
1664462283.997,-45.898,-30.762,21.484,-31.250,0
1664462284.001,-49.805,-37.598,20.996,-38.086,0
1664462284.005,-41.992,-41.504,22.461,-33.691,0
1664462284.008,-33.203,-34.180,21.484,-27.832,0
1664462284.012,-37.598,-33.691,14.648,-29.297,0
1664462284.016,-51.758,-38.086,12.695,-30.762,0
1664462284.020,-50.293,-35.156,20.508,-31.250,0
1664462284.024,-31.250,-34.668,22.461,-21.484,0
1664462284.026,-35.156,-34.668,19.531,-25.391,0
1664462284.030,-30.762,-35.156,16.113,-34.180,0
1664462284.034,-13.184,-30.762,10.742,-31.250,0
1664462284.038,-9.766,-28.320,10.742,-21.484,0
1664462284.042,-21.973,-29.297,18.066,-17.578,0
1664462284.046,-25.391,-32.227,20.996,-20.508,0
1664462284.050,-19.043,-27.832,23.926,-17.090,0
1664462284.053,-5.859,-26.367,24.902,-6.836,0
1664462284.057,-3.906,-30.273,20.508,-5.371,0
1664462284.061,-12.695,-31.250,20.996,-18.066,0
1664462284.065,-16.113,-30.762,18.555,-22.949,0
1664462284.069,-6.836,-27.344,18.555,-7.812,0
1664462284.070,-7.324,-26.367,16.113,-7.324,0
1664462284.074,-27.344,-31.738,16.113,-29.785,0
1664462284.078,-23.438,-31.738,13.672,-32.227,0
1664462284.082,-19.043,-25.391,6.348,-16.602,0
1664462284.086,-18.555,-31.250,11.719,-13.184,0
1664462284.090,-21.973,-36.621,19.043,-27.832,0
1664462284.094,-22.461,-33.691,19.531,-30.273,0
1664462284.097,-21.973,-34.180,11.719,-17.578,0
1664462284.101,-17.090,-33.203,10.254,-14.160,0
1664462284.105,-18.555,-26.367,22.949,-36.133,0
1664462284.109,-28.809,-29.785,20.996,-47.852,0
1664462284.113,-30.273,-32.715,16.602,-43.457,0
1664462284.116,-26.855,-30.762,18.555,-34.180,0
1664462284.120,-33.203,-32.715,18.066,-27.832,0
1664462284.124,-32.715,-35.156,21.973,-25.879,0
1664462284.128,-24.414,-37.598,23.926,-24.902,0
1664462284.132,-20.508,-36.133,21.973,-19.531,0
1664462284.136,-18.555,-35.645,20.020,-16.602,0
1664462284.140,-23.438,-34.180,16.113,-21.973,0
1664462284.143,-19.043,-33.203,16.602,-13.184,0
1664462284.147,-20.020,-40.039,17.090,-25.391,0
1664462284.151,-17.578,-38.574,20.508,-18.555,0
1664462284.155,-24.414,-36.133,24.414,-11.719,0
1664462284.159,-23.926,-35.156,19.043,-18.066,0
1664462284.161,-24.414,-29.785,18.555,-10.742,0
1664462284.165,-20.508,-33.691,18.555,-6.348,0
1664462284.169,-20.020,-37.598,16.602,-14.160,0
1664462284.173,-26.855,-37.109,18.555,-26.855,0
1664462284.177,-22.949,-33.203,24.902,-20.996,0
1664462284.181,-21.973,-30.762,25.391,-9.766,0
1664462284.185,-25.391,-34.180,19.531,-6.348,0
1664462284.188,-23.438,-34.668,20.508,-14.160,0
1664462284.192,-22.949,-34.180,22.461,-31.738,0
1664462284.196,-23.438,-35.156,20.508,-26.367,0
1664462284.200,-20.996,-38.086,19.531,-16.602,0
1664462284.204,-29.297,-37.109,17.090,-27.344,0
1664462284.206,-26.367,-34.180,17.578,-32.715,0
1664462284.210,-25.879,-30.762,21.484,-21.484,0
1664462284.214,-21.973,-35.156,18.066,-10.742,0
1664462284.218,-31.250,-40.527,16.113,-23.438,0
1664462284.222,-31.738,-41.504,19.531,-27.832,0
1664462284.226,-24.902,-38.086,17.090,-19.531,0
1664462284.230,-28.320,-43.945,9.277,-12.207,0
1664462284.233,-37.109,-47.852,9.277,-23.438,0
1664462284.237,-33.203,-42.480,17.090,-33.691,0
1664462284.241,-31.250,-37.109,20.508,-22.461,0
1664462284.245,-37.598,-36.133,17.578,-18.066,0
1664462284.249,-43.945,-40.039,17.090,-26.855,0
1664462284.250,-48.340,-38.574,17.578,-33.691,0
1664462284.254,-42.969,-33.691,16.602,-25.391,0
1664462284.258,-23.438,-31.250,20.508,-19.531,0
1664462284.262,-16.113,-35.156,20.996,-19.043,0
1664462284.266,-40.039,-32.715,23.438,-16.113,0
1664462284.270,-41.016,-26.855,25.391,1.465,0
1664462284.274,-42.969,-30.273,21.973,-2.930,0
1664462284.277,-25.879,-33.203,15.137,-18.066,0
1664462284.281,-14.648,-29.297,12.695,-15.625,0
1664462284.285,-24.902,-31.250,12.695,-14.648,0
1664462284.289,-26.855,-34.668,12.207,-24.414,0
1664462284.293,-14.160,-31.738,17.578,-16.602,0
1664462284.310,-10.742,-28.320,21.484,-0.977,0
1664462284.314,-18.066,-32.715,20.020,-13.184,0
1664462284.318,-22.949,-37.109,17.578,-19.043,0
1664462284.322,-17.578,-31.738,17.578,-10.254,0
1664462284.326,-14.160,-32.227,11.719,-11.230,0
1664462284.330,-24.902,-40.039,8.301,-19.531,0
1664462284.334,-30.273,-41.992,17.578,-23.438,0
1664462284.337,-24.414,-39.551,15.137,-22.461,0
1664462284.341,-13.184,-34.180,9.277,-10.742,0
1664462284.345,-26.855,-31.738,10.742,-14.160,0
1664462284.349,-38.086,-33.691,13.184,-24.902,0
1664462284.353,-34.180,-34.668,17.090,-23.926,0
1664462284.356,-21.973,-36.621,16.113,-7.324,0
1664462284.360,-36.133,-40.527,13.672,-13.184,0
1664462284.364,-48.828,-39.551,16.602,-30.762,0
1664462284.368,-50.781,-39.551,15.625,-34.180,0
1664462284.372,-42.480,-41.016,9.766,-28.320,0
1664462284.376,-37.109,-34.180,13.184,-21.484,0
1664462284.380,-29.297,-25.391,23.926,-27.832,0
1664462284.383,-27.344,-26.367,22.461,-33.203,0
1664462284.387,-28.809,-28.809,13.184,-18.066,0
1664462284.391,-23.926,-28.320,17.578,-3.906,0
1664462284.395,-39.062,-31.738,20.508,-23.926,0
1664462284.399,-36.133,-33.691,14.160,-30.762,0
1664462284.401,-27.344,-35.156,17.578,-22.949,0
1664462284.405,-20.996,-37.598,14.160,-18.066,0
1664462284.409,-14.648,-33.691,12.695,-22.949,0
1664462284.413,-13.184,-30.273,15.625,-11.719,0
1664462284.417,-18.066,-33.691,13.184,-12.207,0
1664462284.421,-17.578,-36.133,6.348,-13.672,0
1664462284.425,-24.414,-33.691,2.930,-15.625,0
1664462284.428,-25.879,-29.785,4.395,-26.855,0
1664462284.432,-18.555,-25.879,7.324,-14.160,0
1664462284.436,-10.742,-24.902,12.207,-13.184,0
1664462284.440,-9.766,-26.855,15.137,-24.414,0
1664462284.444,-25.879,-29.297,11.230,-26.855,0
1664462284.446,-39.062,-28.320,7.812,-34.668,0
1664462284.450,-34.180,-30.762,7.324,-34.668,0
1664462284.454,-21.484,-33.691,5.859,-30.762,0
1664462284.458,-31.738,-32.227,4.395,-35.156,0
1664462284.462,-39.062,-34.668,6.836,-37.109,0
1664462284.466,-39.551,-36.621,9.766,-30.273,0
1664462284.470,-38.086,-36.621,4.395,-27.344,0
1664462284.473,-41.504,-36.133,-1.953,-23.438,0
1664462284.477,-39.062,-32.227,3.418,-20.020,0
1664462284.481,-37.109,-34.668,6.836,-33.691,0
1664462284.485,-26.855,-34.180,4.395,-28.320,0
1664462284.489,-31.250,-33.203,10.254,-24.414,0
1664462284.491,-29.785,-33.203,12.695,-28.320,0
1664462284.495,-21.484,-27.832,19.531,-27.344,0
1664462284.499,-20.996,-27.832,19.043,-14.648,0
1664462284.503,-15.137,-33.691,10.742,-8.789,0
1664462284.507,-21.484,-29.297,11.719,-14.160,0
1664462284.511,-22.461,-30.273,10.742,-20.020,0
1664462284.515,-21.484,-35.645,9.766,-20.996,0
1664462284.518,-14.160,-30.762,7.812,-5.371,0
1664462284.522,-17.090,-23.926,15.625,-7.812,0
1664462284.526,-16.113,-25.391,17.578,-13.672,0
1664462284.530,-20.996,-34.668,12.207,-15.625,0
1664462284.534,-22.949,-34.668,13.184,-13.672,0
1664462284.536,-28.320,-32.715,9.766,-13.672,0
1664462284.540,-20.508,-34.668,10.254,-17.578,0
1664462284.544,-14.648,-30.762,14.648,-12.207,0
1664462284.548,-27.832,-30.762,13.184,-13.672,0
1664462284.552,-30.762,-35.156,11.230,-22.461,0
1664462284.556,-36.133,-32.715,12.207,-27.344,0
1664462284.560,-38.574,-28.809,9.277,-18.555,0
1664462284.563,-29.297,-29.297,8.301,-12.207,0
1664462284.567,-22.949,-30.273,10.742,-28.320,0
1664462284.571,-34.180,-32.715,9.766,-35.156,0
1664462284.575,-35.156,-38.086,9.277,-33.203,0
1664462284.579,-31.738,-42.480,6.348,-30.273,0
1664462284.581,-29.785,-38.574,11.230,-20.508,0
1664462284.585,-23.926,-30.762,16.113,-23.926,0
1664462284.589,-25.391,-28.809,12.207,-33.203,0
1664462284.593,-28.320,-33.203,11.230,-28.809,0
1664462284.597,-15.625,-34.668,11.230,-14.160,0
1664462284.601,-18.066,-33.691,12.207,-15.137,0
1664462284.605,-33.203,-33.691,9.766,-8.301,0
1664462284.608,-27.344,-28.320,11.719,-16.602,0
1664462284.612,-13.672,-26.855,15.625,-26.367,0
1664462284.616,-20.996,-32.227,14.648,-20.508,0
1664462284.620,-28.320,-32.227,16.113,-22.949,0
1664462284.624,-20.020,-29.297,16.113,-23.438,0
1664462284.641,-13.672,-28.320,10.254,-14.648,0
1664462284.645,-24.414,-34.180,5.859,-16.113,0
1664462284.649,-37.109,-34.668,7.812,-26.367,0
1664462284.653,-32.715,-28.320,9.766,-29.297,0
1664462284.657,-25.391,-26.367,11.719,-27.344,0
1664462284.661,-20.020,-23.438,12.695,-7.812,0
1664462284.665,-30.762,-28.809,10.742,-10.254,0
1664462284.668,-34.668,-31.738,20.508,-23.926,0
1664462284.672,-29.297,-26.855,26.855,-16.113,0
1664462284.676,-16.113,-23.926,20.996,-2.930,0
1664462284.680,-19.043,-20.020,21.973,-11.230,0
1664462284.684,-23.438,-18.555,24.414,-21.484,0
1664462284.701,-20.020,-22.949,19.043,-20.020,0
1664462284.705,-16.113,-23.926,12.207,-25.879,0
1664462284.709,-22.461,-22.461,17.090,-28.320,0
1664462284.713,-35.645,-25.391,17.578,-26.367,0
1664462284.717,-34.668,-25.879,11.719,-22.949,0
1664462284.721,-30.273,-30.273,6.348,-17.090,0
1664462284.725,-29.785,-33.691,8.301,-19.043,0
1664462284.728,-33.691,-36.621,12.695,-31.250,0
1664462284.732,-22.949,-36.133,10.742,-23.926,0
1664462284.736,-12.695,-30.762,10.254,-2.930,0
1664462284.740,-12.695,-31.738,9.766,-8.789,0
1664462284.744,-19.531,-30.273,9.277,-22.949,0
1664462284.732,-20.996,-26.367,6.836,-18.555,0
1664462284.736,-24.414,-29.297,3.906,-16.113,0
1664462284.740,-24.414,-31.738,5.859,-14.648,0
1664462284.744,-32.715,-34.180,8.789,-21.484,0
1664462284.748,-29.297,-33.691,7.812,-21.484,0
1664462284.752,-31.738,-33.691,3.418,-24.414,0
1664462284.756,-29.785,-36.621,4.395,-28.320,0
1664462284.759,-22.949,-36.133,2.930,-21.484,0
1664462284.763,-26.367,-29.297,0.000,-16.113,0
1664462284.767,-25.391,-30.762,5.371,-16.602,0
1664462284.771,-20.020,-35.156,11.719,-24.902,0
1664462284.775,-23.438,-32.227,11.719,-24.902,0
1664462284.776,-34.180,-31.250,0.488,-23.926,0
1664462284.780,-30.273,-30.273,-1.953,-24.902,0
1664462284.784,-28.809,-28.809,1.953,-25.391,0
1664462284.788,-21.973,-32.227,-0.488,-18.555,0
1664462284.792,-23.926,-31.738,0.488,-25.391,0
1664462284.796,-31.738,-32.227,-5.371,-31.250,0
1664462284.800,-28.809,-33.203,-5.371,-30.273,0
1664462284.803,-11.719,-30.273,-5.371,-23.438,0
1664462284.807,-18.555,-27.832,-12.207,-10.742,0
1664462284.811,-28.320,-29.785,-3.418,-20.996,0
1664462284.815,-28.809,-34.180,6.348,-36.133,0
1664462284.819,-20.996,-31.250,4.883,-28.809,0
1664462284.821,-11.230,-28.809,7.812,-21.973,0
1664462284.825,-25.879,-27.832,13.184,-27.832,0
1664462284.829,-33.691,-30.762,8.301,-27.344,0
1664462284.833,-28.809,-35.645,6.348,-22.461,0
1664462284.837,-20.508,-34.180,10.742,-18.555,0
1664462284.841,-22.949,-27.832,10.254,-24.414,0
1664462284.845,-25.391,-27.832,8.789,-28.320,0
1664462284.848,-26.367,-29.785,5.859,-20.020,0
1664462284.852,-17.578,-29.785,9.766,-11.719,0
1664462284.856,-15.137,-27.344,19.043,-23.926,0
1664462284.860,-20.996,-28.320,19.043,-26.855,0
1664462284.864,-28.809,-30.762,15.137,-20.996,0
1664462284.866,-27.832,-32.715,15.625,-16.602,0
1664462284.870,-19.531,-35.156,18.066,-15.625,0
1664462284.874,-20.996,-32.227,13.672,-13.672,0
1664462284.878,-22.461,-29.785,13.184,-12.695,0
1664462284.882,-9.277,-28.320,17.090,-9.277,0
1664462284.886,-6.836,-28.320,16.113,-10.254,0
1664462284.890,-26.855,-29.297,15.137,-20.996,0
1664462284.893,-24.902,-28.320,12.207,-10.742,0
1664462284.897,-5.859,-25.879,13.184,-5.371,0
1664462284.901,-1.465,-23.438,19.043,-8.789,0
1664462284.905,-22.461,-24.414,15.625,-17.578,0
1664462284.909,-30.273,-26.367,9.277,-20.020,0
1664462284.911,-25.391,-27.344,12.207,-18.066,0
1664462284.915,-12.695,-24.902,15.625,-10.254,0
1664462284.919,-22.461,-24.414,10.254,-15.137,0
1664462284.923,-39.062,-31.250,6.836,-34.180,0
1664462284.927,-32.227,-32.715,5.371,-32.227,0
1664462284.931,-15.137,-30.273,6.836,-18.555,0
1664462284.935,-21.484,-28.320,0.488,-9.766,0
1664462284.938,-29.297,-29.297,-0.977,-14.648,0
1664462284.942,-32.227,-32.227,2.441,-28.320,0
1664462284.946,-30.273,-29.785,0.977,-18.066,0
1664462284.950,-22.949,-29.785,0.488,-8.789,0
1664462284.954,-30.762,-35.156,-4.883,-19.531,0
1664462284.955,-28.320,-37.598,-0.488,-26.855,0
1664462284.959,-23.438,-38.086,1.465,-21.973,0
1664462284.963,-20.020,-35.645,0.977,-20.020,0
1664462284.967,-27.832,-36.621,0.488,-32.715,0
1664462284.971,-27.832,-34.180,-3.906,-30.762,0
1664462284.975,-26.367,-26.855,-7.324,-19.043,0
1664462284.979,-27.832,-26.855,-8.301,-1.465,0
1664462284.982,-43.457,-31.250,-0.488,-13.672,0
1664462284.986,-46.875,-33.691,1.465,-33.203,0
1664462284.990,-39.551,-29.297,1.465,-28.320,0
1664462284.994,-30.762,-25.391,4.395,-23.926,0
1664462284.998,-26.855,-27.344,11.719,-28.320,0
1664462285.000,-23.926,-28.809,10.742,-25.879,0
1664462285.004,-21.973,-26.367,9.277,-15.137,0
1664462285.008,-24.902,-27.832,8.789,-14.160,0
1664462285.012,-21.973,-33.691,3.418,-16.602,0
1664462285.016,-22.949,-34.180,7.812,-20.508,0
1664462285.020,-21.973,-31.738,5.859,-14.648,0
1664462285.024,-19.531,-32.715,0.488,-5.371,0
1664462285.027,-10.742,-37.598,0.488,-14.160,0
1664462285.031,-19.043,-37.598,0.000,-22.461,0
1664462285.035,-34.180,-33.691,1.465,-9.277,0
1664462285.039,-23.926,-33.203,5.371,-5.859,0
1664462285.043,-11.719,-38.574,12.207,-3.418,0
1664462285.061,-26.367,-41.016,7.324,-11.230,0
1664462285.065,-31.250,-39.551,1.465,-26.367,0
1664462285.069,-24.414,-39.551,6.348,-24.902,0
1664462285.073,-18.066,-41.504,5.371,-24.414,0
1664462285.077,-23.926,-38.574,5.859,-24.414,0
1664462285.081,-27.344,-34.180,6.348,-23.926,0
1664462285.085,-29.785,-34.180,9.277,-32.227,0
1664462285.088,-27.832,-29.297,13.184,-33.203,0
1664462285.092,-13.184,-30.762,3.418,-19.043,0
1664462285.096,-24.902,-33.691,0.488,-17.578,0
1664462285.100,-31.738,-31.250,7.812,-28.809,0
1664462285.104,-25.879,-32.715,6.348,-23.926,0
1664462285.106,-21.484,-32.715,2.930,-13.184,0
1664462285.110,-29.297,-28.809,4.395,-18.066,0
1664462285.114,-33.691,-29.297,11.719,-24.414,0
1664462285.118,-32.227,-28.809,12.695,-27.832,0
1664462285.122,-15.137,-29.297,10.742,-6.836,0
1664462285.126,-12.207,-29.785,13.184,12.695,0
1664462285.130,-27.832,-28.809,9.277,-1.953,0
1664462285.133,-29.297,-26.855,9.277,-12.207,0
1664462285.137,-19.531,-23.438,8.301,5.371,0
1664462285.141,-16.602,-28.809,4.395,4.883,0
1664462285.145,-23.438,-26.367,9.766,-13.672,0
1664462285.149,-26.855,-20.996,9.766,-9.277,0
1664462285.150,-23.438,-21.973,1.953,-9.766,0
1664462285.154,-15.625,-19.531,3.906,-7.324,0
1664462285.158,-28.809,-22.949,6.836,-20.996,0
1664462285.162,-31.738,-27.832,2.441,-30.762,0
1664462285.166,-24.902,-23.926,6.836,-16.113,0
1664462285.170,-20.996,-22.949,12.207,-7.812,0
1664462285.174,-24.902,-23.438,13.184,-17.090,0
1664462285.177,-20.020,-25.879,10.254,-16.113,0
1664462285.181,-17.090,-28.320,2.930,-4.883,0
1664462285.185,-9.277,-27.344,6.836,-6.836,0
1664462285.189,-12.207,-26.367,9.766,-20.020,0
1664462285.193,-18.555,-27.832,4.883,-23.926,0
1664462285.196,-21.484,-32.715,5.859,-17.578,0
1664462285.200,-20.508,-39.062,7.812,-16.113,0
1664462285.204,-12.695,-38.574,9.766,-15.625,0
1664462285.208,-27.832,-37.598,9.277,-22.461,0
1664462285.212,-33.203,-35.156,5.371,-24.902,0
1664462285.216,-20.020,-34.180,3.906,-15.625,0
1664462285.220,-11.719,-36.621,7.812,-10.742,0
1664462285.223,-27.832,-41.016,5.859,-11.230,0
1664462285.227,-30.762,-41.992,9.766,-13.184,0
1664462285.231,-30.762,-37.598,14.648,-18.555,0
1664462285.235,-27.832,-38.574,9.277,-12.695,0
1664462285.239,-40.039,-38.086,10.254,-12.695,0
1664462285.241,-51.270,-33.691,15.625,-22.461,0
1664462285.245,-51.270,-38.574,13.672,-31.738,0
1664462285.249,-41.016,-42.480,6.836,-30.762,0
1664462285.253,-40.039,-38.086,6.348,-32.715,0
1664462285.257,-44.922,-41.016,5.371,-39.062,0
1664462285.261,-39.551,-44.922,1.953,-36.133,0
1664462285.265,-39.551,-42.969,2.930,-25.391,0
1664462285.268,-36.621,-44.922,3.906,-13.184,0
1664462285.272,-42.480,-45.898,7.324,-24.902,0
1664462285.276,-34.668,-38.574,12.695,-34.668,0
1664462285.280,-30.762,-32.227,8.789,-22.949,0
1664462285.284,-28.320,-30.273,3.418,-13.184,0
1664462285.286,-28.320,-32.715,4.395,-18.555,0
1664462285.290,-25.879,-35.156,11.719,-19.531,0
