type,key,timestamp,time_delay,word_color,word_text,timestamp_stim
discordant,right,,0.471279599936679,red,yellow,1627054385.6463554
discordant,down,,0.6339066999498755,yellow,red,1627054387.6603765
discordant,left,,0.5011245999485254,green,yellow,1627054389.6717103
discordant,right,,0.3792734999442473,red,green,1627054391.682893
discordant,left,,0.6122594000771642,green,red,1627054393.694443
discordant,down,,0.49260550003964454,yellow,green,1627054395.7060852
discordant,right,,0.508979499922134,red,yellow,1627054397.717732
discordant,down,,0.45285050000529736,yellow,red,1627054399.7297218
discordant,left,,0.48576409998349845,green,yellow,1627054401.7416155
discordant,right,,0.5903799999505281,red,green,1627054403.75424
discordant,left,,0.5444580999901518,green,red,1627054405.7667992
discordant,right,,0.6493375999853015,red,green,1627054407.7807214
discordant,left,,0.5544711999827996,green,yellow,1627054409.7934139
discordant,down,,0.4398959999671206,yellow,red,1627054411.8059168
discordant,right,,0.62769929994829,red,yellow,1627054413.817656
discordant,left,,0.39187140006106347,green,red,1627054415.8292449
discordant,right,,0.682540399953723,red,yellow,1627054417.841234
discordant,down,,0.5116481999866664,yellow,red,1627054419.854488
discordant,right,,0.5872057999949902,red,green,1627054421.8657808
